n1,n2,n3,n4,n5,n6
7,10,27,31,37,38
2,9,17,18,30,38
4,5,6,15,22,40
2,5,11,20,23,25
1,5,16,23,24,39
17,20,23,30,31,40
4,11,14,15,24,35
5,22,23,26,28,34
5,13,15,16,28,39
5,6,12,18,25,27
3,6,16,23,32,38
1,20,21,26,27,36
10,12,17,27,29,30
6,14,17,24,29,32
5,7,33,34,38,40
8,11,15,27,32,33
3,12,22,31,34,35
5,11,12,22,33,39
9,16,25,29,32,39
12,16,19,25,29,36
6,15,25,34,36,38
2,4,11,13,25,27
2,4,11,13,23,32
13,17,20,21,30,34
8,13,20,24,25,32
14,15,16,23,24,38
9,15,17,32,37,38
3,6,19,20,23,29
5,7,12,13,39,40
1,3,5,11,12,38
12,17,18,29,35,36
3,4,6,13,14,17
4,9,19,23,27,29
15,20,24,31,34,36
5,10,12,28,32,36
2,9,21,24,29,39
6,10,11,15,28,31
8,17,20,26,31,37
2,4,6,13,20,36
2,3,4,17,24,28
6,7,10,30,34,39
6,16,18,25,30,39
9,12,18,21,37,40
5,18,20,26,31,37
10,15,17,25,33,35
5,7,8,17,21,40
27,28,31,32,36,38
12,13,18,21,26,32
2,3,4,7,19,31
2,7,19,28,32,40
5,19,21,28,30,39
1,5,13,28,33,37
9,21,22,32,35,37
8,9,10,14,23,38
12,23,25,33,38,40
5,16,19,23,33,40
8,11,21,23,28,34
6,15,18,19,21,32
14,19,22,24,28,37
4,14,17,21,23,35
3,27,33,35,36,37
8,10,12,26,33,35
2,10,18,25,27,30
6,22,26,28,29,39
11,12,29,33,34,38
4,12,14,18,23,24
1,5,18,23,32,40
10,23,24,29,35,38
3,7,10,18,25,29
9,11,13,14,17,27
13,26,28,30,34,39
6,8,23,29,34,40
6,8,9,10,20,30
7,9,10,14,24,35
5,7,28,29,33,38
3,5,8,11,32,36
6,12,13,19,21,38
7,14,19,22,25,26
3,8,14,15,30,31
4,5,12,21,22,40
1,8,9,13,22,35
1,2,6,11,26,32
8,17,18,26,27,38
12,13,23,27,30,31
17,22,25,26,35,39
4,12,15,18,24,36
3,6,18,21,29,35
17,19,26,29,32,39
3,4,10,14,37,38
2,10,16,31,35,38
7,13,16,30,31,39
19,21,23,36,38,39
1,11,16,22,30,34
6,8,17,25,26,31
2,3,26,29,32,35
6,17,26,29,34,35
2,9,21,25,26,38
7,20,25,30,31,33
6,7,18,23,35,40
4,5,21,26,31,36
1,18,23,33,37,38
1,8,22,24,35,40
1,9,12,16,21,23
6,23,24,28,30,35
6,10,15,22,29,31
8,15,16,21,25,34
9,10,11,33,34,35
6,25,31,32,33,34
2,13,17,20,27,33
1,11,17,23,31,40
3,4,10,15,20,33
1,7,11,19,22,26
3,6,11,15,17,22
1,6,11,17,18,35
3,9,20,22,26,39
15,23,26,32,38,40
7,24,26,31,36,38
7,10,16,19,29,30
15,16,25,26,31,33
1,8,16,18,20,27
8,19,20,24,26,40
2,3,8,10,11,38
1,19,24,26,32,37
1,11,18,20,29,34
10,15,17,23,28,29
4,6,16,20,30,40
5,6,9,11,17,38
2,13,17,18,19,30
17,25,26,35,37,38
11,14,17,28,30,34
1,6,16,18,23,32
4,15,20,29,36,39
2,5,9,24,26,28
1,7,11,16,21,38
19,25,26,27,34,38
5,16,31,37,39,40
2,10,12,17,19,26
1,5,9,18,21,35
17,20,22,27,29,34
1,4,10,14,15,20
2,4,6,25,30,40
3,10,13,22,27,37
2,3,14,29,30,35
5,6,7,15,19,36
21,23,24,27,30,38
10,23,26,29,39,40
3,4,13,17,26,35
1,14,16,20,24,31
5,12,21,22,25,39
3,19,22,26,28,39
12,17,28,35,37,40
11,12,13,19,22,36
1,6,18,26,38,40
14,19,20,22,23,40
1,5,16,21,31,34
1,5,20,31,32,33
6,19,23,29,39,40
2,9,23,30,32,39
12,16,25,29,35,39
1,3,9,11,23,37
1,4,11,17,18,24
6,7,17,26,34,40
11,17,18,25,29,37
1,3,17,23,32,35
1,5,15,21,24,36
5,10,14,18,24,30
8,15,17,19,20,27
8,14,19,20,23,37
7,13,15,18,32,40
20,24,26,36,37,39
13,25,26,30,31,37
8,12,21,22,23,27
10,16,25,29,32,34
4,7,11,16,23,28
5,9,19,20,22,24
7,16,22,24,31,34
6,21,28,36,37,40
10,11,12,28,38,40
4,10,18,20,30,40
1,9,10,16,22,23
10,11,16,19,29,34
8,16,18,21,29,40
14,15,24,31,32,37
2,6,7,23,25,30
1,15,22,25,35,39
4,8,20,29,31,35
4,29,34,35,39,40
2,3,10,11,29,35
2,24,32,35,36,38
2,8,17,18,27,29
6,11,12,15,17,22
6,10,11,12,25,39
2,29,30,33,35,40
2,4,12,13,15,28
1,9,20,29,31,34
10,12,14,28,32,35
8,19,32,36,38,39
10,15,20,26,31,34
5,6,18,20,29,33
7,15,22,27,29,38
1,9,12,23,36,39
6,7,9,22,24,38
11,16,23,24,29,33
5,12,19,22,25,38
5,7,8,16,31,33
1,4,6,8,11,19
3,15,17,22,26,29
8,17,23,25,27,28
5,11,20,25,26,40
6,10,11,13,20,30
8,21,25,28,32,35
2,3,19,35,37,39
7,8,10,17,21,27
9,16,18,19,20,28
2,12,18,20,28,36
9,13,22,23,25,36
8,13,21,22,29,40
7,14,20,23,26,39
5,14,30,36,39,40
4,18,25,27,28,32
2,3,8,21,30,33
8,15,22,36,39,40
12,16,24,25,31,35
2,4,10,17,29,31
2,11,20,21,25,32
12,13,14,15,24,38
2,3,6,15,31,40
16,20,22,24,30,32
10,21,26,27,28,31
10,11,19,24,28,34
1,14,29,35,36,39
1,5,20,24,34,37
4,6,21,29,32,35
9,13,16,26,33,40
2,4,6,23,24,25
6,7,12,17,24,33
14,23,33,34,38,40
6,10,16,24,28,34
6,13,15,16,35,38
7,9,14,18,20,34
6,19,21,24,32,34
19,21,23,34,35,39
2,7,11,16,28,39
6,9,23,25,26,27
1,8,15,16,22,30
12,18,26,33,35,39
1,4,9,22,26,28
16,17,20,22,28,29
1,2,11,17,30,35
13,18,19,32,33,39
2,9,10,17,22,31
6,7,11,23,29,37
1,7,9,10,15,19
13,16,21,23,27,35
5,7,10,11,36,39
8,12,16,19,20,24
2,3,20,24,26,39
6,12,21,28,35,38
5,7,14,17,22,29
19,23,25,27,30,40
5,15,22,27,29,38
8,9,16,20,33,36
3,4,6,22,25,32
5,13,15,36,37,39
3,5,15,21,22,31
7,14,19,23,32,34
7,11,19,21,26,36
6,13,15,22,26,34
7,8,13,24,32,38
1,7,20,29,31,38
4,6,20,22,30,39
2,4,5,24,30,37
4,15,19,23,24,25
2,4,6,17,22,35
6,8,15,17,21,23
1,6,10,12,29,32
15,19,23,31,35,40
8,12,17,23,31,34
3,7,11,24,25,40
7,17,30,31,34,39
4,10,16,22,25,40
1,4,6,17,19,21
6,22,23,25,27,32
4,5,13,22,24,28
1,10,16,18,26,27
7,10,16,28,33,36
5,12,28,33,35,38
2,5,17,31,33,37
1,15,22,31,38,39
7,10,18,19,20,37
15,29,30,32,38,39
7,10,12,14,26,37
4,11,19,30,31,33
6,15,25,27,28,35
2,6,7,8,23,39
6,10,22,25,27,36
5,17,26,27,28,39
1,19,22,30,33,37
8,10,20,26,30,40
2,10,23,30,35,37
2,3,12,14,16,28
9,10,12,20,24,25
5,13,14,21,27,37
2,3,16,19,20,39
7,8,9,11,19,28
4,27,29,34,36,37
7,16,17,32,37,38
4,8,22,24,29,37
16,19,20,31,35,38
1,10,21,32,37,39
9,18,21,27,34,35
1,8,10,18,26,28
17,22,31,32,33,40
10,11,14,22,28,40
7,10,12,30,35,38
2,3,9,13,18,21
5,7,10,13,17,37
10,21,23,24,27,36
10,12,21,23,30,33
3,11,18,21,32,37
7,8,14,23,31,39
7,20,25,28,32,34
4,7,16,21,32,36
8,9,12,14,15,19
1,9,31,32,36,38
13,31,33,36,38,40
1,7,20,22,23,28
1,2,27,35,36,40
2,5,6,26,27,31
1,4,24,25,26,37
6,8,14,15,26,31
9,17,19,20,29,33
2,17,22,25,38,40
13,19,27,31,35,37
3,10,11,13,31,40
1,12,17,24,32,33
3,8,21,22,30,35
4,6,18,19,24,40
4,6,11,12,23,40
2,4,20,23,24,34
11,15,22,31,35,39
2,10,11,15,33,35
3,24,29,30,32,40
10,15,25,27,28,31
2,14,22,23,30,37
5,7,18,22,29,40
3,20,29,30,32,37
2,8,12,16,18,38
1,5,18,23,24,25
6,25,26,30,34,39
18,19,20,30,31,38
8,21,22,24,25,34
7,8,22,25,32,40
3,14,25,27,30,34
6,8,20,24,27,31
4,9,10,20,27,30
1,12,15,22,39,40
1,7,22,23,29,36
10,11,14,15,16,32
10,12,15,17,18,34
9,19,24,33,37,39
4,12,26,28,32,35
5,10,17,21,26,33
1,4,5,9,26,34
2,4,9,12,13,37
8,13,24,26,29,39
1,16,28,32,39,40
15,19,24,29,32,35
22,23,26,32,36,40
3,22,25,35,36,38
3,5,7,9,11,13
2,7,8,12,15,17
1,3,8,11,19,36
18,20,22,24,29,35
4,12,13,30,33,35
1,8,18,21,34,36
2,7,8,12,21,32
3,4,8,9,13,15
2,5,10,15,25,28
7,9,13,23,27,38
4,12,18,27,33,35
3,19,25,30,32,38
14,17,18,20,25,37
5,16,22,29,32,37
4,5,21,22,31,34
4,10,14,17,21,23
10,16,18,19,28,35
1,8,10,12,31,34
2,5,13,24,33,39
5,14,17,18,19,33
15,18,20,22,23,35
10,15,18,29,30,33
6,13,21,30,35,38
12,16,23,29,31,39
2,19,22,24,27,34
4,15,17,18,30,39
1,4,6,26,27,33
7,8,14,17,22,34
9,10,12,18,36,37
2,3,4,9,20,24
9,16,23,25,31,32
5,7,8,12,14,29
14,18,22,28,29,34
2,13,17,18,36,37
1,14,21,23,38,39
3,6,13,25,31,37
1,13,14,16,28,29
4,10,12,33,38,40
19,20,21,23,25,40
6,11,16,20,34,40
2,7,8,25,28,29
4,5,11,16,36,40
3,7,15,23,27,36
2,9,10,15,27,32
1,19,20,24,35,39
3,14,21,25,34,35
7,16,21,33,34,40
1,10,13,17,19,23
1,13,14,15,22,38
2,4,6,11,16,23
1,12,28,34,36,37
12,15,18,21,22,37
9,13,14,29,35,38
15,16,19,24,25,40
17,18,19,20,24,28
1,12,14,34,37,40
3,15,23,25,29,34
2,12,19,34,35,38
3,10,16,18,20,40
2,16,19,25,32,40
3,9,11,17,25,31
29,30,31,35,36,37
14,23,26,35,36,37
2,4,5,22,30,33
11,17,25,29,34,39
2,11,15,29,30,38
5,10,11,16,31,39
6,8,23,26,29,37
1,16,20,24,25,28
1,12,17,20,26,39
3,15,18,19,22,23
11,18,29,33,37,39
1,2,4,8,16,26
10,13,15,19,33,40
8,20,21,34,35,38
1,3,12,20,21,32
3,15,16,22,28,30
15,17,19,25,29,38
1,3,12,14,17,33
11,19,23,28,30,33
6,10,11,34,37,39
4,5,8,15,16,22
3,7,16,19,21,40
2,14,15,21,23,32
5,9,14,17,24,31
7,22,24,25,34,37
5,8,12,18,28,36
11,12,20,28,31,36
2,7,16,26,32,33
3,14,18,26,38,39
8,13,15,17,25,27
3,5,12,25,28,40
3,17,19,23,29,39
1,9,10,12,23,37
1,3,19,22,23,25
5,13,15,22,24,29
11,13,14,15,22,32
3,4,7,11,31,38
4,15,24,29,33,35
1,12,20,23,25,35
2,3,5,21,33,37
4,16,24,25,32,34
1,12,15,22,27,34
6,7,15,19,31,35
10,16,20,33,35,36
3,9,15,20,24,37
10,18,19,21,25,35
10,13,16,23,29,36
3,7,25,27,28,30
10,20,21,22,30,37
9,12,14,16,17,27
4,6,11,29,33,35
4,7,10,25,26,39
4,17,22,27,28,32
8,10,14,18,23,32
2,14,21,23,30,31
4,7,12,19,32,37
16,22,29,30,31,35
1,2,6,8,26,28
10,13,24,29,33,40
4,5,12,21,34,40
2,13,19,25,35,36
13,14,26,34,35,36
17,18,21,34,37,40
5,18,21,26,30,32
9,10,13,23,25,30
9,11,19,27,31,39
4,8,10,12,21,35
1,10,18,26,27,40
11,25,29,34,39,40
3,17,29,32,36,40
3,5,6,7,33,37
3,6,7,13,36,40
1,7,9,31,35,37
7,9,16,24,26,39
13,14,18,23,29,31
1,2,5,9,12,36
2,3,8,9,28,36
9,17,19,20,32,38
1,6,14,16,20,31
9,10,11,12,28,30
2,3,7,26,31,37
1,3,4,9,15,33
4,5,11,23,26,34
10,11,16,19,24,36
1,19,25,30,32,36
12,16,17,25,38,39
1,9,16,26,33,36
1,2,11,26,28,34
2,14,15,24,27,29
2,13,23,26,27,32
20,23,30,32,35,39
1,2,9,11,26,36
2,19,20,22,25,33
4,9,15,28,35,38
4,9,10,24,37,38
2,11,24,28,29,37
10,17,23,27,28,33
1,5,23,32,38,40
9,11,12,22,32,36
2,3,4,5,13,36
1,7,14,25,35,38
1,11,18,21,22,38
25,27,33,34,37,39
6,14,19,30,34,36
6,10,14,24,28,35
3,5,28,29,32,36
11,15,17,23,30,35
4,6,25,35,39,40
2,3,16,17,38,39
2,13,18,25,31,35
6,8,9,10,17,19
1,14,22,27,34,36
3,7,13,20,30,34
8,13,14,21,25,31
1,2,11,31,32,38
9,13,22,29,32,40
8,16,23,30,37,38
4,13,16,25,26,27
6,8,11,16,21,34
17,19,22,28,35,36
3,6,9,25,26,28
1,5,13,26,30,32
2,12,22,24,26,31
10,12,21,24,29,40
14,19,24,33,35,36
10,12,19,24,26,34
5,6,10,15,28,37
11,26,29,32,33,37
17,19,23,29,31,36
1,2,6,7,30,40
10,13,17,20,23,28
4,7,11,17,32,37
4,13,27,32,33,38
1,3,21,22,29,30
3,11,16,24,38,40
2,9,13,25,29,36
15,19,22,23,30,36
3,4,6,11,28,29
17,19,20,21,26,35
9,18,20,21,28,30
8,15,20,29,35,39
1,5,11,12,14,15
2,19,22,23,28,29
11,12,24,30,36,37
7,11,16,23,26,30
3,5,15,27,37,38
11,14,17,27,32,39
10,11,17,21,31,34
6,16,22,25,34,40
3,8,14,18,23,40
5,10,11,15,18,38
7,22,29,32,36,39
18,24,25,27,32,34
16,21,28,31,33,37
4,6,7,9,15,25
14,15,17,32,38,39
11,19,27,28,29,36
2,3,6,10,14,26
21,22,23,24,26,40
4,5,11,14,31,36
8,10,18,23,28,34
10,15,28,29,33,35
4,8,15,26,27,29
3,7,18,20,22,30
5,6,9,21,25,33
6,15,25,34,38,39
8,10,24,26,30,40
4,14,16,17,22,32
3,18,27,29,33,37
1,6,12,14,29,30
5,6,13,20,28,39
1,6,7,25,31,32
15,19,21,24,25,29
9,10,13,14,25,37
2,17,23,33,34,36
8,24,28,30,32,36
1,2,7,16,17,18
16,21,24,32,39,40
7,19,20,32,33,35
7,12,14,18,31,32
6,9,29,32,33,40
13,19,29,30,32,40
8,11,24,26,27,37
14,20,23,25,30,38
3,6,13,18,34,40
9,15,22,27,32,40
12,13,19,25,32,38
3,13,19,26,39,40
11,20,22,23,31,36
1,12,15,20,29,32
19,21,24,26,30,37
2,3,9,12,21,26
3,4,19,20,28,35
4,14,15,17,29,36
1,5,9,22,30,35
7,22,27,28,36,40
7,10,13,21,28,31
12,13,22,23,24,27
9,12,14,18,35,36
6,12,16,18,31,37
1,5,7,12,24,38
8,9,18,23,37,39
7,9,12,15,21,25
9,15,16,17,18,28
1,5,8,17,29,35
5,11,21,22,26,35
14,15,18,22,30,33
2,5,17,19,20,29
5,11,20,22,31,33
3,10,20,24,30,33
3,7,8,9,17,35
11,12,13,17,18,19
8,28,30,34,36,37
5,10,11,14,15,18
10,14,21,28,29,37
6,7,11,13,32,34
2,7,14,16,17,25
4,12,17,24,28,34
5,26,33,34,38,40
3,15,22,28,35,39
3,8,21,30,31,37
9,13,27,28,29,40
1,5,22,24,30,32
11,19,24,27,36,40
4,7,16,27,36,38
1,2,7,13,23,28
13,14,17,18,20,31
4,5,14,18,19,21
1,16,23,25,27,33
11,13,23,30,34,38
2,9,12,15,23,25
5,14,15,18,21,27
7,13,17,19,27,29
12,24,25,27,36,39
6,15,19,31,35,40
17,18,19,20,22,40
3,5,9,10,15,40
8,12,21,23,29,35
13,14,16,19,21,39
10,14,17,18,37,38
4,9,20,24,26,37
14,15,23,24,28,33
7,12,20,31,34,39
2,12,13,16,23,31
1,6,12,24,26,34
9,15,19,21,26,30
12,16,23,27,28,30
3,7,14,23,28,31
1,17,22,23,26,38
1,18,22,23,26,34
1,14,15,27,33,39
16,17,19,24,34,35
1,11,19,31,35,40
3,17,31,34,37,39
1,3,8,20,26,38
4,12,22,26,35,40
2,13,18,22,26,39
6,8,18,19,20,35
9,15,18,22,36,39
12,18,19,26,35,37
8,11,15,17,31,36
3,7,10,16,18,38
8,9,13,18,25,33
15,18,21,36,37,40
9,12,17,20,35,38
1,10,19,29,32,37
8,10,14,17,33,34
1,3,9,34,36,37
1,3,5,31,32,38
9,22,25,32,33,35
8,13,27,32,36,37
10,14,15,20,25,37
6,15,18,21,23,37
3,4,19,21,26,33
1,2,7,9,17,32
4,9,14,15,27,33
5,8,14,17,20,33
12,13,18,26,34,40
1,2,6,24,26,30
5,6,25,30,31,40
6,18,21,26,31,39
1,5,16,20,30,34
13,14,17,18,39,40
8,15,16,28,31,32
8,19,22,24,27,28
15,19,30,32,35,40
2,15,19,27,37,39
4,6,17,27,31,32
9,10,15,19,24,28
5,20,22,29,33,37
8,18,21,28,33,38
11,14,19,21,23,26
1,2,5,23,28,39
3,17,23,28,34,37
16,23,27,28,34,40
9,24,25,35,36,39
3,12,14,26,32,37
2,9,19,28,31,35
2,15,27,32,36,40
4,10,20,24,25,39
2,11,17,19,26,28
15,19,20,28,38,40
3,22,26,30,33,37
5,7,14,19,21,27
3,4,14,17,35,38
10,15,17,19,35,39
4,16,20,25,29,37
2,10,24,26,29,33
7,14,17,18,25,30
4,20,22,34,36,37
13,14,27,31,38,40
6,8,11,16,29,33
14,21,30,31,36,37
2,9,10,12,18,23
1,2,3,14,36,38
2,3,14,17,18,35
4,8,11,20,39,40
2,4,7,27,32,33
7,26,27,32,34,35
10,14,16,22,24,35
6,19,23,26,36,40
3,4,5,9,24,35
11,20,22,34,36,38
12,17,18,25,29,31
3,19,26,28,30,37
7,10,22,24,29,38
11,13,16,20,31,33
4,10,13,19,21,24
12,16,18,34,35,39
2,6,11,19,22,36
3,6,8,18,28,35
1,9,13,20,31,33
9,22,24,27,34,40
8,9,17,19,24,28
16,17,20,35,37,39
15,20,27,30,38,39
10,26,28,37,38,39
14,18,23,29,35,37
10,12,22,30,31,39
12,14,16,24,26,37
6,15,16,18,20,34
4,7,12,19,20,25
5,15,20,32,33,39
3,11,21,25,26,31
1,4,11,17,31,37
14,26,28,30,37,40
4,8,9,18,25,28
6,9,18,28,30,39
1,5,12,15,21,29
4,15,19,27,32,33
2,14,27,29,34,40
